                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.6233,                 6.2462,                 2.9705,                0.00071,                0.05357,                0.00624,                0.00187,                 4.1052,                 19.225,                 4.4096,                 0.0982,                 0.0002,                 0.0002
