                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.6753,                 8.7221,                 3.9981,                      0,                      0,                      0,                      0,                 4.4695,                 15.872,                 6.7579,                 0.0982,                 0.0002,                 0.0002
