                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.6221,                 6.2607,                 2.9696,                0.00071,                0.05357,                 0.0063,                0.00189,                 4.1057,                 19.382,                 4.4142,                 0.0982,                 0.0002,                 0.0002
