                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.8049,                 5.1436,                 2.1719,                      0,                      0,                      0,                      0,                 4.2925,                 5.2502,                 2.3781,                 0.0982,                 0.0002,                 0.0002
