                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.3195,                 5.1088,                 1.8749,                      0,                      0,                      0,                      0,                 3.4011,                 4.9957,                 1.7899,                 0.0982,                 0.0002,                 0.0002
