                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.6895,                 5.1852,                 3.0985,                      0,                      0,                      0,                      0,                 5.5392,                 5.9369,                  14.18,                 0.0982,                 0.0002,                 0.0002
