                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.6752,                 8.7251,                 3.9981,                      0,                      0,                      0,                      0,                 4.4699,                 15.868,                 6.7607,                 0.0982,                 0.0002,                 0.0002
