                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.4157,                 5.2292,                 2.0159,                      0,                      0,                      0,                      0,                 3.9329,                  5.137,                 1.9822,                 0.0982,                 0.0002,                 0.0002
