                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.4608,                 5.3149,                 2.3741,                      0,                      0,                      0,                      0,                 6.7279,                 8.2058,                 26.991,                 0.0982,                 0.0002,                 0.0002
