                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.7799,                 6.1457,                 3.3304,                0.00019,                0.01852,                0.00029,                  6e-05,                 2.8405,                 6.3614,                  2.388,                 0.0982,                 0.0002,                 0.0002
