                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      0,                 3.2346,                 7.1644,                 1.7532,                      0,                      0,                      0,                      0,                 2.9859,                 5.1225,                 1.3921,                 0.0982,                 0.0002,                 0.0002
